2021-12-18 23:27:34, 25.8, 46.5, 
2021-12-18 23:29:02, 25.8, 46.5, 
2021-12-18 23:29:08, 25.8, 46.4, 
2021-12-18 23:30:01, 25.8, 46.4, 
2021-12-18 23:40:01, 26.2, 49.5, 
2021-12-18 23:50:01, 26.1, 44.8, 
